"Il10","Slpi","Bcl6","Mta3","Pax5","Mitf","Bach2","Myc","Spib","condition"
4,0,0,0,19,0,8,0,2,"DMSO"
0,0,0,0,3,0,6,0,2,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,0,0,1,0,3,0,9,"DMSO"
0,0,1,0,1,0,0,0,4,"DMSO"
7,0,2,0,0,0,1,0,0,"DMSO"
0,0,0,1,2,0,0,0,1,"DMSO"
0,0,0,0,7,0,4,0,1,"DMSO"
0,0,0,0,3,0,2,0,5,"DMSO"
0,0,0,0,3,0,5,0,5,"DMSO"
1,0,0,0,4,0,3,1,1,"DMSO"
0,0,0,0,2,0,4,0,0,"DMSO"
0,0,0,0,3,0,1,0,1,"DMSO"
0,0,0,0,1,0,0,0,3,"DMSO"
0,0,0,0,7,0,6,0,7,"DMSO"
0,0,0,0,0,0,1,1,1,"DMSO"
0,0,0,0,4,0,2,0,13,"DMSO"
0,0,0,0,1,0,5,1,4,"DMSO"
0,0,0,0,1,0,0,0,2,"DMSO"
0,0,1,0,10,0,0,0,2,"DMSO"
0,0,0,0,4,0,4,0,1,"DMSO"
0,0,0,1,0,0,1,0,0,"DMSO"
0,0,0,0,4,0,2,0,2,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,1,0,5,0,2,0,3,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,1,0,0,1,1,"DMSO"
0,0,0,0,3,0,1,0,0,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,1,6,0,7,0,9,"DMSO"
0,0,0,0,1,0,3,0,1,"DMSO"
0,0,1,1,6,0,7,1,8,"DMSO"
0,0,1,0,11,0,13,0,10,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,4,0,19,0,0,"DMSO"
0,0,0,0,2,0,2,0,4,"DMSO"
0,0,0,0,1,0,0,1,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,9,0,1,0,2,"DMSO"
0,0,0,0,1,0,3,0,2,"DMSO"
0,0,0,0,3,0,4,0,3,"DMSO"
0,0,0,0,9,0,3,0,4,"DMSO"
0,0,0,0,2,0,1,0,0,"DMSO"
0,0,0,1,5,0,2,0,7,"DMSO"
0,0,0,0,2,0,1,0,1,"DMSO"
0,0,0,0,2,0,4,1,3,"DMSO"
0,0,0,0,2,0,0,0,1,"DMSO"
0,0,0,0,2,0,3,0,1,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,1,0,1,0,4,"DMSO"
0,0,0,0,6,0,3,1,1,"DMSO"
0,0,0,0,2,0,1,0,1,"DMSO"
1,0,0,0,2,0,4,0,0,"DMSO"
0,0,0,0,3,0,3,0,1,"DMSO"
0,0,0,0,2,0,1,0,3,"DMSO"
0,0,0,0,1,0,1,0,1,"DMSO"
0,0,0,0,2,0,1,2,1,"DMSO"
0,0,0,0,1,0,2,0,3,"DMSO"
0,0,0,0,2,0,3,1,10,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,1,1,0,0,0,0,"DMSO"
0,0,0,0,8,0,2,1,7,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,1,0,6,0,8,0,5,"DMSO"
0,0,0,0,2,0,1,0,2,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,1,0,1,0,1,"DMSO"
0,0,0,0,1,0,1,0,4,"DMSO"
0,0,0,0,1,0,1,0,1,"DMSO"
0,0,0,0,3,0,3,0,2,"DMSO"
0,0,0,0,2,0,2,0,2,"DMSO"
0,0,0,1,1,0,1,0,0,"DMSO"
0,0,1,0,2,0,0,0,9,"DMSO"
0,0,1,0,4,0,6,0,5,"DMSO"
0,0,1,1,3,0,1,0,0,"DMSO"
0,0,0,0,7,0,7,0,1,"DMSO"
0,0,0,2,2,0,9,0,1,"DMSO"
0,0,0,0,7,0,3,0,2,"DMSO"
0,0,0,0,2,0,7,0,2,"DMSO"
0,0,0,0,2,0,0,1,0,"DMSO"
0,0,0,0,3,0,6,0,2,"DMSO"
0,0,0,0,0,0,0,0,2,"DMSO"
0,0,0,0,3,0,7,0,0,"DMSO"
0,0,0,0,4,0,8,0,2,"DMSO"
0,0,0,0,17,0,4,0,2,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,2,0,1,0,4,"DMSO"
0,0,0,0,8,0,2,1,23,"DMSO"
0,0,0,0,1,0,4,0,3,"DMSO"
0,0,0,0,1,0,2,0,3,"DMSO"
0,0,0,0,10,0,2,0,8,"DMSO"
0,0,0,0,4,0,2,0,0,"DMSO"
0,0,0,1,11,0,1,0,0,"DMSO"
0,0,1,0,9,0,2,0,0,"DMSO"
0,0,0,0,1,0,1,1,5,"DMSO"
0,0,0,0,3,0,0,0,6,"DMSO"
0,0,0,0,6,0,6,0,0,"DMSO"
0,0,0,0,0,0,2,1,0,"DMSO"
0,0,0,0,2,0,13,0,1,"DMSO"
0,0,0,0,4,0,1,0,3,"DMSO"
0,0,0,0,5,0,1,0,2,"DMSO"
0,0,0,0,2,0,3,0,3,"DMSO"
0,0,0,1,0,0,0,0,0,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,0,0,1,1,4,"DMSO"
0,0,0,0,5,0,5,0,1,"DMSO"
0,0,0,1,5,0,7,0,3,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,7,0,2,0,27,"DMSO"
0,0,0,0,2,0,3,0,2,"DMSO"
0,0,0,0,0,0,1,0,3,"DMSO"
0,0,0,0,1,0,4,0,0,"DMSO"
0,0,1,0,3,0,6,0,1,"DMSO"
0,0,0,0,0,0,1,0,1,"DMSO"
0,0,0,1,0,0,0,0,0,"DMSO"
0,0,0,0,6,0,4,0,1,"DMSO"
0,0,0,1,3,0,3,0,6,"DMSO"
0,0,0,0,4,0,1,0,2,"DMSO"
0,0,0,0,1,0,1,0,4,"DMSO"
0,0,0,0,9,0,2,0,6,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,6,0,5,0,0,"DMSO"
0,0,0,1,4,0,3,0,6,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,0,0,7,0,1,"DMSO"
0,0,0,0,0,0,0,0,2,"DMSO"
0,0,0,0,4,0,0,0,3,"DMSO"
0,0,0,0,3,0,1,0,4,"DMSO"
0,0,0,0,3,0,0,0,3,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,1,0,1,0,2,0,3,"DMSO"
0,0,1,0,3,0,3,0,2,"DMSO"
0,0,0,0,3,0,1,0,1,"DMSO"
0,0,0,0,1,0,0,0,1,"DMSO"
0,0,0,0,2,0,4,0,0,"DMSO"
0,0,1,0,3,0,4,0,2,"DMSO"
0,0,2,0,1,0,4,0,1,"DMSO"
0,0,0,1,2,0,3,0,0,"DMSO"
0,0,0,0,1,0,3,0,3,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,0,0,1,3,0,4,4,3,"DMSO"
0,0,1,0,5,0,1,2,1,"DMSO"
0,0,0,0,2,0,3,0,1,"DMSO"
0,0,0,0,1,0,10,0,1,"DMSO"
0,0,0,0,0,0,1,0,2,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,1,0,0,2,0,3,"DMSO"
0,0,0,0,12,0,1,1,4,"DMSO"
0,0,0,1,9,0,3,1,3,"DMSO"
0,0,0,1,3,0,1,1,3,"DMSO"
0,0,2,0,1,0,9,0,3,"DMSO"
0,0,1,0,1,0,8,0,5,"DMSO"
0,1,1,0,0,0,4,0,4,"DMSO"
0,0,0,0,1,0,1,0,3,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,1,1,0,2,0,6,0,1,"DMSO"
0,0,0,1,1,0,1,0,0,"DMSO"
0,0,0,0,3,0,4,0,4,"DMSO"
0,0,1,0,3,0,0,0,7,"DMSO"
0,0,0,0,5,0,1,0,2,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,0,0,1,0,2,"DMSO"
0,3,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,4,0,1,0,6,"DMSO"
0,0,0,0,3,0,0,0,0,"DMSO"
0,0,0,1,0,0,5,0,7,"DMSO"
0,0,0,0,0,0,2,0,2,"DMSO"
0,0,0,1,3,0,1,0,11,"DMSO"
0,0,0,0,1,0,7,0,2,"DMSO"
0,0,0,0,2,0,1,0,3,"DMSO"
0,0,0,0,2,0,7,0,1,"DMSO"
0,0,0,0,2,0,0,0,2,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,0,0,0,0,0,0,0,2,"DMSO"
0,0,0,0,1,1,1,0,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,0,0,3,0,3,"DMSO"
0,0,0,0,3,0,0,0,1,"DMSO"
0,0,2,0,2,1,9,0,0,"DMSO"
0,0,0,0,0,0,2,2,1,"DMSO"
0,0,0,0,3,0,3,0,7,"DMSO"
0,0,0,0,1,0,1,0,4,"DMSO"
0,0,0,1,7,0,5,0,0,"DMSO"
0,0,0,0,2,0,0,0,1,"DMSO"
0,0,0,0,5,0,1,0,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,3,0,0,0,1,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,7,0,5,0,3,"DMSO"
0,0,0,0,2,0,3,0,2,"DMSO"
0,0,0,0,0,0,1,0,7,"DMSO"
0,0,0,0,2,1,2,0,3,"DMSO"
0,0,0,0,3,0,1,0,2,"DMSO"
0,0,0,0,4,0,0,0,12,"DMSO"
0,1,1,0,9,0,3,0,5,"DMSO"
0,0,0,0,8,0,1,0,2,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,3,0,1,0,0,"DMSO"
0,0,0,0,4,0,8,0,10,"DMSO"
0,0,0,0,3,0,0,0,0,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,3,0,1,0,0,"DMSO"
0,0,0,0,2,0,4,0,2,"DMSO"
0,0,1,1,13,0,5,1,9,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,5,0,2,0,3,"DMSO"
0,0,1,0,6,0,0,0,4,"DMSO"
0,0,0,0,1,0,1,1,0,"DMSO"
0,0,0,0,3,0,1,0,2,"DMSO"
0,0,0,0,1,0,0,0,7,"DMSO"
0,0,3,0,9,0,2,0,1,"DMSO"
0,0,0,0,0,0,4,0,0,"DMSO"
0,0,0,0,6,0,7,0,1,"DMSO"
0,0,0,0,0,0,2,0,0,"DMSO"
0,0,0,0,4,0,2,4,4,"DMSO"
0,0,0,0,4,0,2,1,2,"DMSO"
0,0,0,0,1,0,1,2,7,"DMSO"
0,0,0,0,12,0,1,0,4,"DMSO"
0,0,0,0,3,0,3,0,1,"DMSO"
0,0,0,0,1,0,3,0,5,"DMSO"
0,0,0,0,3,0,3,0,2,"DMSO"
0,0,0,0,2,0,0,0,1,"DMSO"
0,0,0,0,7,0,2,2,6,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,4,0,0,0,3,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,0,0,0,4,0,0,0,0,"DMSO"
0,0,0,0,4,0,1,0,0,"DMSO"
0,0,0,1,1,0,0,0,3,"DMSO"
0,0,0,1,3,0,6,0,5,"DMSO"
0,0,0,0,0,0,4,0,0,"DMSO"
0,0,0,0,4,0,3,0,0,"DMSO"
0,1,1,0,0,0,1,0,5,"DMSO"
0,0,1,0,5,0,1,0,2,"DMSO"
0,0,0,0,1,0,1,0,1,"DMSO"
0,0,0,0,5,0,2,0,0,"DMSO"
0,0,0,0,5,0,1,0,2,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,6,0,3,0,7,"DMSO"
0,0,0,0,7,0,1,0,2,"DMSO"
0,0,1,0,2,0,11,0,0,"DMSO"
0,0,2,0,10,0,3,0,2,"DMSO"
0,0,0,1,10,1,5,1,7,"DMSO"
0,0,0,0,0,0,1,0,1,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,4,0,1,0,0,"DMSO"
0,0,0,0,6,0,1,0,3,"DMSO"
0,0,1,0,1,0,1,0,0,"DMSO"
0,0,0,0,0,0,0,0,4,"DMSO"
0,0,0,0,5,0,0,0,2,"DMSO"
0,0,0,0,6,0,1,0,3,"DMSO"
0,0,0,1,4,0,2,0,1,"DMSO"
0,0,0,0,12,0,16,1,2,"DMSO"
0,0,1,0,9,0,8,0,0,"DMSO"
0,0,1,0,0,0,8,1,3,"DMSO"
0,0,0,0,6,0,1,0,8,"DMSO"
0,0,0,0,3,0,1,0,0,"DMSO"
0,0,0,0,0,0,2,0,4,"DMSO"
0,0,0,0,2,0,0,1,8,"DMSO"
0,0,0,0,1,0,2,0,3,"DMSO"
0,0,0,0,8,0,1,5,2,"DMSO"
0,0,0,0,5,0,3,0,3,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,4,0,0,0,2,"DMSO"
4,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,2,0,2,1,1,"DMSO"
0,0,0,0,8,0,3,0,3,"DMSO"
0,0,0,0,7,0,2,0,5,"DMSO"
0,0,0,0,3,0,1,0,4,"DMSO"
6,0,2,0,4,0,5,0,0,"DMSO"
14,0,0,0,2,0,8,0,0,"DMSO"
0,0,0,0,6,0,2,1,7,"DMSO"
0,0,0,0,6,0,8,1,2,"DMSO"
0,0,0,0,4,0,2,0,0,"DMSO"
0,0,0,0,11,0,7,0,12,"DMSO"
0,0,0,0,1,0,3,0,3,"DMSO"
0,0,0,0,18,0,0,0,7,"DMSO"
0,0,0,0,0,0,2,0,0,"DMSO"
0,0,1,0,2,0,0,0,0,"DMSO"
0,0,0,1,4,0,0,2,2,"DMSO"
0,0,0,0,0,0,0,0,5,"DMSO"
0,0,0,0,3,0,0,0,2,"DMSO"
0,0,0,0,1,0,2,0,4,"DMSO"
0,0,0,0,3,0,3,0,4,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,3,0,4,0,6,"DMSO"
0,0,0,1,2,0,1,2,4,"DMSO"
0,0,0,0,0,0,2,2,0,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,9,0,0,0,2,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,8,0,1,0,1,"DMSO"
0,0,0,0,1,0,0,0,3,"DMSO"
0,0,0,0,2,0,0,1,1,"DMSO"
0,0,0,0,1,0,2,0,1,"DMSO"
0,0,0,0,2,0,0,0,2,"DMSO"
0,0,0,0,3,0,3,0,3,"DMSO"
0,0,0,1,0,0,10,3,1,"DMSO"
0,0,0,0,2,0,3,0,0,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,0,0,0,1,0,2,3,8,"DMSO"
0,0,0,0,6,0,5,0,2,"DMSO"
0,2,0,1,1,0,3,0,1,"DMSO"
0,0,0,0,3,0,7,0,5,"DMSO"
0,0,0,0,5,0,6,1,2,"DMSO"
0,0,0,0,0,0,2,0,2,"DMSO"
0,0,1,0,10,0,4,0,3,"DMSO"
0,0,0,0,4,0,5,0,8,"DMSO"
0,0,0,0,2,0,1,0,0,"DMSO"
0,0,0,1,9,0,4,0,11,"DMSO"
0,0,0,0,1,0,4,0,1,"DMSO"
0,0,0,0,1,0,0,0,6,"DMSO"
0,0,0,0,1,0,2,0,3,"DMSO"
0,0,0,0,3,0,7,0,1,"DMSO"
0,0,0,0,6,0,3,0,1,"DMSO"
0,0,0,0,1,0,4,0,2,"DMSO"
0,0,0,1,5,0,1,4,3,"DMSO"
0,0,0,0,1,0,3,1,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,0,0,3,0,0,"DMSO"
0,0,0,0,6,0,3,0,7,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,1,1,9,0,3,0,5,"DMSO"
0,0,0,0,6,0,9,0,5,"DMSO"
0,0,0,0,1,0,0,0,4,"DMSO"
0,0,1,0,2,0,1,0,0,"DMSO"
0,0,1,0,13,0,11,0,8,"DMSO"
0,0,1,0,4,0,0,0,2,"DMSO"
0,0,0,0,1,0,1,0,2,"DMSO"
0,0,0,0,2,0,0,0,4,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,0,0,3,0,2,"DMSO"
0,0,0,0,4,0,1,0,1,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,2,0,0,0,1,"DMSO"
0,0,0,0,0,0,2,0,0,"DMSO"
0,0,0,0,0,0,3,0,0,"DMSO"
0,0,0,0,4,0,3,0,2,"DMSO"
0,0,0,0,1,0,2,0,2,"DMSO"
0,0,0,0,15,0,5,0,15,"DMSO"
0,0,0,0,11,0,1,0,1,"DMSO"
0,0,0,0,3,0,0,0,0,"DMSO"
0,0,0,0,1,0,3,0,0,"DMSO"
0,0,0,0,5,0,2,0,4,"DMSO"
0,0,0,0,9,0,6,0,0,"DMSO"
0,0,0,0,3,0,2,2,1,"DMSO"
0,0,0,0,4,0,2,0,0,"DMSO"
0,0,0,0,1,0,2,0,4,"DMSO"
0,0,0,0,4,0,3,0,2,"DMSO"
0,0,0,0,0,0,3,0,0,"DMSO"
0,0,0,0,1,0,1,0,2,"DMSO"
0,0,0,0,3,0,3,0,2,"DMSO"
0,0,0,0,0,0,2,0,3,"DMSO"
0,1,0,0,1,0,7,0,2,"DMSO"
0,0,0,0,3,0,3,0,1,"DMSO"
0,0,0,0,2,0,5,0,2,"DMSO"
0,0,0,0,1,0,0,0,2,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,3,0,1,0,1,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,7,0,3,0,3,"DMSO"
0,0,0,0,13,0,6,0,2,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
2,0,0,0,6,0,5,0,0,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,4,0,0,0,2,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,4,0,3,0,3,"DMSO"
0,0,0,0,2,0,0,0,1,"DMSO"
0,0,0,0,0,0,0,0,2,"DMSO"
0,0,0,0,4,0,1,1,0,"DMSO"
0,8,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,2,0,3,0,1,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,2,0,1,0,0,"DMSO"
0,0,0,0,1,0,0,0,2,"DMSO"
0,0,0,0,2,0,1,0,0,"DMSO"
0,0,0,1,3,0,0,1,2,"DMSO"
0,0,0,0,1,0,2,0,6,"DMSO"
0,0,0,0,8,0,0,3,10,"DMSO"
0,0,0,0,6,0,4,0,3,"DMSO"
0,0,0,3,2,0,5,0,7,"DMSO"
0,0,0,0,1,0,4,0,4,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
2,0,0,0,1,0,0,1,0,"DMSO"
0,0,1,0,0,0,0,0,1,"DMSO"
0,0,0,0,0,0,5,1,0,"DMSO"
0,0,0,0,4,0,0,0,0,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
1,0,0,0,0,0,0,0,0,"DMSO"
0,0,1,0,3,0,2,0,5,"DMSO"
0,0,0,0,1,0,4,0,2,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,3,0,0,0,0,"DMSO"
0,0,0,0,3,0,2,0,1,"DMSO"
0,0,0,0,0,0,2,0,0,"DMSO"
0,0,0,0,2,0,1,0,1,"DMSO"
0,0,0,0,7,0,0,0,5,"DMSO"
0,0,0,0,7,0,0,0,2,"DMSO"
0,0,0,0,6,0,1,0,3,"DMSO"
0,0,1,0,0,0,6,0,2,"DMSO"
0,0,0,0,4,0,0,0,0,"DMSO"
0,0,0,0,6,0,3,0,3,"DMSO"
0,0,0,0,1,0,0,0,3,"DMSO"
0,0,0,0,5,0,1,0,2,"DMSO"
0,0,0,0,3,0,2,0,0,"DMSO"
0,0,0,0,0,0,2,0,0,"DMSO"
0,0,0,0,14,0,7,0,12,"DMSO"
0,0,0,0,4,0,2,0,0,"DMSO"
1,0,0,0,0,0,0,0,0,"DMSO"
0,0,1,0,1,0,4,0,1,"DMSO"
0,0,0,0,3,0,1,1,1,"DMSO"
0,0,0,1,4,0,2,0,1,"DMSO"
0,0,0,0,3,0,4,0,0,"DMSO"
0,0,0,0,1,0,5,0,7,"DMSO"
0,0,0,0,1,0,0,1,0,"DMSO"
0,0,0,0,3,0,1,0,5,"DMSO"
0,0,0,0,3,0,1,0,1,"DMSO"
0,0,0,1,2,0,1,0,1,"DMSO"
0,0,0,0,0,0,2,0,0,"DMSO"
0,0,0,0,2,0,2,0,4,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,0,1,3,0,3,0,2,"DMSO"
0,0,0,0,2,0,3,0,0,"DMSO"
0,0,0,0,6,0,7,0,0,"DMSO"
0,0,0,0,4,0,6,0,3,"DMSO"
0,0,0,0,3,0,2,0,4,"DMSO"
0,0,0,0,1,1,1,0,0,"DMSO"
0,0,0,0,3,0,1,0,2,"DMSO"
0,0,0,0,2,0,0,1,8,"DMSO"
0,0,0,0,5,0,3,0,4,"DMSO"
0,0,0,0,3,0,4,0,0,"DMSO"
0,0,1,0,1,0,0,0,0,"DMSO"
0,0,1,0,1,0,2,0,1,"DMSO"
0,0,0,0,2,0,5,0,2,"DMSO"
0,0,0,0,1,0,9,0,1,"DMSO"
0,0,0,0,8,0,10,0,0,"DMSO"
0,0,1,0,2,0,1,0,5,"DMSO"
0,0,0,0,2,0,2,0,1,"DMSO"
0,0,0,0,6,0,7,0,4,"DMSO"
0,0,0,0,4,0,1,0,2,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,0,0,3,0,1,0,3,"DMSO"
0,0,0,0,3,0,1,0,2,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,2,0,2,0,2,"DMSO"
0,0,0,0,11,0,6,0,16,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,1,0,2,0,2,"DMSO"
0,0,0,0,0,0,3,0,0,"DMSO"
0,0,0,2,3,0,0,0,0,"DMSO"
0,0,0,0,1,0,8,0,3,"DMSO"
0,0,0,0,3,0,0,0,1,"DMSO"
0,0,0,0,5,0,5,0,0,"DMSO"
0,0,0,1,0,0,9,1,2,"DMSO"
0,0,0,0,2,0,2,1,4,"DMSO"
0,0,0,0,3,0,0,0,5,"DMSO"
0,0,0,0,6,0,6,0,1,"DMSO"
0,0,0,0,0,0,3,1,2,"DMSO"
0,0,0,1,24,0,5,3,10,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,5,0,4,0,3,"DMSO"
0,0,0,0,4,0,1,0,0,"DMSO"
0,0,0,0,6,0,11,0,4,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,3,0,1,0,0,"DMSO"
0,0,0,0,1,0,0,0,1,"DMSO"
0,0,0,0,3,0,0,0,1,"DMSO"
0,0,0,0,0,0,3,0,4,"DMSO"
0,0,1,0,7,0,12,0,6,"DMSO"
0,0,0,0,0,0,2,0,4,"DMSO"
0,0,0,1,2,0,0,1,0,"DMSO"
0,0,0,0,3,0,2,0,0,"DMSO"
0,0,0,0,2,0,2,0,3,"DMSO"
0,0,0,0,2,0,5,0,0,"DMSO"
0,0,0,0,0,0,1,0,3,"DMSO"
0,0,0,0,3,0,1,0,3,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,3,0,2,0,2,"DMSO"
0,0,1,0,2,0,4,0,2,"DMSO"
0,0,0,0,5,0,7,0,0,"DMSO"
0,0,0,0,4,0,2,1,1,"DMSO"
5,0,0,0,2,0,1,0,6,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,0,1,3,0,3,0,2,"DMSO"
0,0,0,0,0,0,3,0,1,"DMSO"
0,0,0,0,6,0,2,0,5,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,0,0,0,7,0,1,0,6,"DMSO"
0,0,0,0,1,0,3,0,1,"DMSO"
0,0,0,0,3,0,1,0,1,"DMSO"
0,0,0,0,0,0,0,0,4,"DMSO"
0,0,0,0,2,0,1,2,0,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,1,0,1,0,3,"DMSO"
0,0,0,0,4,0,2,0,1,"DMSO"
0,0,0,0,1,0,1,0,2,"DMSO"
0,0,0,0,0,0,3,0,3,"DMSO"
0,0,1,0,4,0,1,0,2,"DMSO"
0,0,0,0,4,0,0,0,3,"DMSO"
0,0,0,0,2,0,1,0,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,2,0,1,0,2,"DMSO"
0,0,0,0,4,0,3,0,1,"DMSO"
0,0,0,0,2,0,3,0,2,"DMSO"
0,1,0,0,0,0,0,0,5,"DMSO"
0,0,0,0,2,0,1,0,3,"DMSO"
0,0,0,0,2,0,3,0,0,"DMSO"
0,0,0,0,2,0,1,0,2,"DMSO"
0,0,0,1,3,0,1,0,1,"DMSO"
0,0,0,0,4,0,2,2,1,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,4,0,1,1,0,1,0,0,"DMSO"
0,0,0,0,6,0,1,0,7,"DMSO"
0,0,1,0,1,0,2,1,0,"DMSO"
0,0,2,1,6,0,5,0,6,"DMSO"
0,0,0,1,0,0,3,0,2,"DMSO"
0,0,0,0,0,0,1,0,1,"DMSO"
0,0,0,0,0,0,3,0,0,"DMSO"
0,0,0,0,6,0,3,0,2,"DMSO"
0,0,1,0,7,0,1,0,2,"DMSO"
0,0,0,0,3,0,0,0,5,"DMSO"
1,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,1,7,0,4,0,1,"DMSO"
0,0,0,0,2,0,5,0,0,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,0,0,0,4,0,2,0,2,"DMSO"
0,0,0,1,2,0,1,0,5,"DMSO"
0,0,0,0,0,0,2,0,0,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,1,0,0,0,1,"DMSO"
0,0,0,0,3,0,0,0,1,"DMSO"
0,0,0,1,9,0,2,0,5,"DMSO"
0,0,0,0,3,0,2,0,2,"DMSO"
0,0,0,0,8,0,7,0,11,"DMSO"
0,0,0,0,1,0,0,0,1,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,2,0,1,0,2,"DMSO"
0,0,0,0,2,0,2,0,0,"DMSO"
0,0,0,1,1,0,1,0,1,"DMSO"
0,0,0,0,1,0,1,0,3,"DMSO"
0,0,1,0,1,0,1,0,4,"DMSO"
0,0,1,0,2,0,0,0,0,"DMSO"
0,0,0,0,3,0,3,0,4,"DMSO"
0,0,0,0,3,0,2,0,3,"DMSO"
0,0,0,0,1,0,4,0,1,"DMSO"
0,0,0,0,4,0,2,0,1,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,0,0,0,1,0,1,2,0,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,3,1,3,0,5,0,2,"DMSO"
0,0,0,0,2,0,2,0,6,"DMSO"
0,0,0,0,4,0,2,0,3,"DMSO"
0,0,0,0,4,0,5,0,0,"DMSO"
0,0,0,0,4,0,2,0,1,"DMSO"
